Startup_ID,Country,Industry,Funding_Stage,Total_Funding_MUSD,Annual_Revenue_MUSD,Burn_Rate_MUSD,Revenue_Growth_Percent,Employee_Count,Valuation_MUSD,Is_IPO,Annual_Profit_MUSD,Is_Profitable,Region
1118,India,HealthCare,Series B,85.25809634,170.0917623,28.75590781,210.1142997,1972,865.7225201,0,26.95146267,1,India
1124,India,HealthCare,Series C,45.87667413,198.6999626,42.11273767,98.69101754,281,117.5400846,1,19.98944003,1,India
1125,India,E-Commerce,Series C,72.91769445,91.41481635,27.03819177,23.70929075,1805,533.8338424,0,5.910408276,1,India
1129,India,SaaS,Series A,81.03756866,171.4682692,20.0917885,234.7402621,1512,721.0613776,0,32.2572804,1,India
1132,India,AI/ML,Series C,33.65176508,22.01082293,12.14095195,167.4310438,26,501.9750085,1,0.471525769,1,India
1133,India,E-Commerce,Series A,65.38619049,78.98600848,29.31930365,57.25057573,1586,232.6126523,0,1.289497253,1,India
1142,India,FinTech,Series A,79.50637149,123.6067677,27.42951758,217.8705754,1977,638.984249,0,15.25297461,1,India
1145,India,E-Commerce,Series B,93.12564068,146.0360134,3.527365842,166.2398937,1834,206.6385124,0,39.60898008,1,India
1146,India,AI/ML,Series B,43.40593665,120.6088839,7.342470694,294.6293691,1524,965.3464625,0,27.74360531,1,India
1149,India,E-Commerce,Seed,86.48087022,156.900177,44.05734737,186.8417819,418,92.95526069,0,9.695382537,1,India
1150,India,E-Commerce,Series A,32.98131488,156.2925928,7.193103886,39.60038988,1851,410.5615325,0,37.12761899,1,India
1152,India,AI/ML,Series B,42.09273477,197.9920228,19.62105174,221.4968836,1645,691.1505031,0,37.19922758,1,India
1153,India,HealthCare,Series C,15.76047219,116.465905,20.0494086,188.6881173,353,786.6416223,0,13.93944391,1,India
1156,India,AI/ML,Seed,87.65757918,157.6264287,36.31020764,241.9280482,1728,889.8069767,0,17.69891409,1,India
1159,India,E-Commerce,Seed,3.372177127,13.89797759,38.05965993,185.4246735,855,827.3786283,0,-24.70664947,0,India
1165,India,SaaS,Series B,8.358756363,64.5434522,28.89814615,174.5817273,221,677.5667383,0,-4.773549574,0,India
1168,India,AI/ML,Seed,57.05241245,112.0226731,20.66125637,142.5431977,1513,619.8190005,0,17.01466093,1,India
1169,India,SaaS,Series B,61.60283234,72.80092304,41.77834211,195.069928,81,217.9117753,0,-9.339109395,0,India
1172,India,EdTech,Series A,25.20624224,159.0686372,1.048469261,212.0657786,1146,276.0289982,0,42.93784642,1,India
1174,India,AI/ML,Series A,85.05801662,32.18812023,45.07575149,250.0465039,241,16.93669567,0,-19.37221074,0,India
1176,India,EdTech,Series B,19.46459024,141.7244601,1.672957047,56.5184651,274,534.6694558,0,36.96528981,1,India
1180,India,E-Commerce,Series C,66.28050891,155.4313972,23.05291784,243.1953866,1258,569.3346498,0,25.10938058,1,India
1182,India,AI/ML,Seed,26.93558086,131.8103829,12.79400153,46.7056414,1685,970.8158801,0,25.26918659,1,India
1185,India,SaaS,Series B,30.87614309,4.236693266,19.8479552,257.1987127,247,20.26548053,1,-12.62714102,0,India
1190,India,FinTech,Seed,19.40939109,89.15481281,18.01890954,14.38317329,1925,900.6589086,0,10.32888743,1,India
1191,India,AI/ML,Series C,11.99419199,9.543594759,6.202985383,165.1603232,985,488.7894106,0,-0.818038119,0,India
1202,India,FinTech,Series C,45.93147231,121.7874582,18.03763166,146.7649418,1925,401.2380963,0,20.44947398,1,India
1203,India,E-Commerce,Seed,59.90186738,189.8448692,9.05369533,243.0393797,33,99.04306585,0,44.33942122,1,India
1206,India,AI/ML,Series C,92.39124488,93.88228341,17.58106142,34.69533866,799,752.2715601,0,14.92348939,1,India
1207,India,AI/ML,Series B,27.6663349,129.1702723,4.678028139,192.7116906,747,976.088276,1,30.32529457,1,India
1209,India,FinTech,Seed,67.356105,127.0005675,31.44768285,270.2337319,137,116.0925526,0,13.38778876,1,India
1210,India,FinTech,Series C,46.88763656,174.8628854,44.73445497,71.17555602,552,93.08162203,0,12.96111147,1,India
1214,India,E-Commerce,Series C,12.24189984,128.1005488,9.734306462,36.48049879,334,257.0931728,0,26.94739122,1,India
1216,India,E-Commerce,Seed,35.41950241,91.82698058,27.51877654,251.9115961,1139,568.3250029,0,3.557456044,1,India
1223,India,E-Commerce,Series A,67.34836127,69.31993591,25.29689336,252.4649482,1916,578.4937728,0,1.62308311,1,India
1225,India,SaaS,Series C,47.90455287,191.6805474,43.45099584,224.8439867,1474,487.6859052,0,18.12158856,1,India
1226,India,HealthCare,Series A,65.20126216,171.0074371,28.76031801,131.1031029,1255,230.7637519,0,24.23769898,1,India
1235,India,EdTech,Series C,60.01766811,38.90751493,35.1757578,275.8421462,1690,937.6068137,0,-13.52913582,0,India
1237,India,SaaS,Series A,2.35232846,12.75061334,25.41744081,69.79320747,1466,999.2723418,0,-15.35571042,0,India
1238,India,SaaS,Series B,8.68714362,183.8274813,24.09528619,248.6393994,961,88.89593922,0,29.55328405,1,India
1240,India,FinTech,Series A,16.24346077,182.8891596,8.937125045,188.5485828,908,517.8721134,0,42.83757166,1,India
1245,India,E-Commerce,Series A,35.03842663,130.2105361,39.56678825,153.613753,1839,387.1279568,0,5.783944744,1,India
1251,India,SaaS,Seed,37.14007648,4.235580402,38.63655308,29.55602062,822,149.1741203,0,-24.35434558,0,India
1255,India,AI/ML,Series A,66.77316567,114.2627688,41.57627901,295.8009908,56,98.8577662,0,-0.434122679,0,India
1260,India,FinTech,Seed,11.47211178,56.51001417,23.20238589,56.39886506,304,753.1740065,0,-4.470066281,0,India
1263,India,FinTech,Series B,55.44885317,141.2763643,8.182948054,127.5974867,1989,632.583195,0,32.31647959,1,India
1270,India,AI/ML,Series A,43.94465582,154.9136609,22.92760292,53.91231889,318,442.4496775,1,25.08868208,1,India
1284,India,EdTech,Series C,76.50593088,155.0247699,14.53628542,21.43746843,1690,987.7418769,0,32.52003651,1,India
1286,India,FinTech,Seed,2.246668654,194.4869142,36.56995507,165.6136986,1613,172.7630945,0,20.35364666,1,India
1289,India,FinTech,Series C,35.83086281,176.0571455,24.6100417,234.2621104,1301,359.1026128,0,30.12154016,1,India
1291,India,EdTech,Seed,62.07169254,28.53448297,7.378192388,245.7576467,822,677.6539029,0,6.065309867,1,India
1292,India,HealthCare,Series B,51.39121617,147.0312339,12.96441546,69.81202518,173,640.4707568,0,32.07048742,1,India
1295,India,EdTech,Seed,63.86743205,58.16542172,25.03467664,201.7192041,1424,929.5072734,0,0.65961485,1,India
1298,India,EdTech,Seed,68.56542756,65.67228171,24.4085536,291.7717797,1227,794.6199444,0,1.61837026,1,India
1300,India,SaaS,Series C,33.50685531,121.9689854,32.51907381,32.67952584,727,207.062658,0,8.08309627,1,India
1301,India,FinTech,Series A,8.451951859,180.1308611,21.1638657,41.47284636,93,322.6329215,0,30.99555642,1,India
1310,India,E-Commerce,Series A,27.85559006,123.0795141,4.043730519,228.2932844,156,826.2254518,0,29.78462345,1,India
1312,India,FinTech,Series C,97.74158617,119.9938439,9.412412429,9.247637897,915,888.3076062,1,29.05507334,1,India
1313,India,HealthCare,Series A,12.02011783,36.48576389,24.97802625,47.41819037,1023,499.2199649,0,-8.781045138,0,India
1318,India,HealthCare,Series A,89.92469012,90.51266047,36.09214888,249.299894,1899,582.7428379,0,-0.055425073,0,India
1319,India,E-Commerce,Series C,34.03777,67.05311638,21.72422523,61.6656598,283,727.1814782,0,2.23879705,1,India
1320,India,FinTech,Series B,99.2118089,61.06920689,39.68145525,171.0791179,1417,841.0900731,0,-11.28051205,0,India
1324,India,AI/ML,Seed,92.79922215,169.0985754,48.36345245,268.6119465,1762,21.08567697,0,9.524194611,1,India
1330,India,FinTech,Seed,97.03758527,74.26562534,16.19834187,39.54071437,168,489.1031686,0,13.17760549,1,India
1333,India,AI/ML,Series C,77.83780097,115.1532892,45.1432914,299.240782,469,777.6754933,1,-1.344919162,0,India
1334,India,EdTech,Series C,53.97230123,83.40421889,22.31608489,124.7407417,403,759.3358995,1,6.979004105,1,India
1335,India,E-Commerce,Seed,79.95140879,23.99391646,3.779833841,67.62454959,926,311.0237837,0,7.159976512,1,India
1336,India,HealthCare,Series A,59.98494571,66.39225899,43.98812747,190.5104683,952,331.9351874,0,-13.18665896,0,India
1340,India,HealthCare,Series B,82.52185232,33.08282074,32.98982562,138.7995008,173,611.1019995,0,-12.48012489,0,India
1343,India,HealthCare,Seed,76.57567717,70.22016194,23.1512076,271.770655,579,55.01750692,0,6.342855381,1,India
1348,India,SaaS,Series B,36.96137168,153.7710516,9.900657786,103.1276928,119,361.2996772,0,34.13107757,1,India
1354,India,E-Commerce,Series C,71.00661428,37.42919172,39.89629787,37.2397942,756,810.5788852,0,-17.09641147,0,India
1355,India,AI/ML,Seed,33.64150537,194.3951837,6.694594245,80.71848383,763,918.1211216,0,49.05412146,1,India
1357,India,E-Commerce,Seed,74.34012711,166.8914325,9.4716081,186.4768644,1876,21.98008948,0,41.19306544,1,India
1369,India,EdTech,Series C,9.057641347,48.85837631,47.432581,180.2246278,291,973.2632347,0,-23.76262915,0,India
1370,India,FinTech,Seed,2.131834991,55.88509017,20.98642335,276.2840242,1260,235.0406711,1,-1.432694223,0,India
1371,India,EdTech,Series A,43.31760279,179.6986003,43.18298958,110.290624,1453,137.3479192,0,13.50908677,1,India
1372,India,SaaS,Seed,41.62342184,93.69105699,12.89579186,210.0657019,382,857.7693792,0,16.09232944,1,India
1373,India,SaaS,Series C,98.85059799,78.72956532,28.58901537,196.3563144,1334,122.2117878,0,4.966739025,1,India
1375,India,HealthCare,Series C,26.38541859,181.9679525,46.04235321,195.2873936,295,326.8080085,0,11.04523638,1,India
1378,India,FinTech,Series A,60.31838789,122.3508805,0.248708526,293.6953356,413,881.8325899,0,35.70932521,1,India
1380,India,EdTech,Series A,38.90872433,154.5953406,14.00773398,142.9822637,99,396.4506978,0,31.22428494,1,India
1381,India,E-Commerce,Series B,94.47814377,194.3096755,4.765301282,130.3986936,1152,362.039593,1,51.3725517,1,India
1387,India,HealthCare,Series C,51.00655513,42.05539576,49.40391759,171.4329607,638,532.0257481,0,-24.5478851,0,India
1388,India,EdTech,Series C,95.91037474,141.5458942,7.74629278,268.230579,1011,633.6617033,0,35.91167299,1,India
1401,India,FinTech,Series C,43.73859489,163.5605915,31.08239626,117.8183501,1877,943.2202992,0,20.58005309,1,India
1408,India,E-Commerce,Series C,12.14810775,35.73637349,33.0398431,277.573416,850,773.888326,0,-16.23596618,0,India
1410,India,SaaS,Series B,20.26833507,130.8314038,20.96831894,70.08904773,767,404.5796475,0,19.2535853,1,India
1417,India,HealthCare,Series A,19.64634046,11.20360672,20.68023155,91.02845736,1866,429.855487,0,-10.80585618,0,India
1423,India,EdTech,Series B,34.77900517,193.3006537,45.03883874,63.81104353,1547,352.2758907,1,13.60123031,1,India
1425,India,EdTech,Series B,47.23294253,198.0843603,39.33722552,204.5898926,212,105.8384055,0,20.43717707,1,India
1430,India,AI/ML,Series B,20.21133414,168.5352787,29.01901324,200.1138828,1034,864.2405533,0,21.29985015,1,India
1431,India,E-Commerce,Series C,65.95882174,149.4105785,18.30271229,174.1220803,775,254.8294517,0,25.96199271,1,India
1434,India,SaaS,Series C,33.39196898,92.91969258,14.40211637,122.472041,815,862.227354,0,16.80566483,1,India
1435,India,HealthCare,Series B,54.17495408,18.46973566,4.860631367,90.88587741,1311,432.9533811,0,4.193490834,1,India
1437,India,FinTech,Series A,81.3044699,110.5303653,0.667530964,197.1507295,952,576.3151966,0,33.62211591,1,India
1440,India,E-Commerce,Seed,46.91914345,109.7692838,49.84086592,112.6901245,1281,244.0566985,0,-9.64150466,0,India
1441,India,HealthCare,Seed,77.7079489,188.5442575,36.3824311,88.62315481,97,319.487451,0,24.79254546,1,India
1450,India,E-Commerce,Series B,84.24800869,81.55182271,30.63784509,295.5165451,274,350.4299901,0,1.176847279,1,India
1455,India,SaaS,Seed,91.26367887,146.4393602,7.837480098,218.1077784,1352,588.2403289,0,37.63493699,1,India
1457,India,AI/ML,Series C,7.328393255,47.87660065,4.122503294,154.5449705,1166,74.36280665,0,10.50352722,1,India
1459,India,AI/ML,Series C,53.20261418,98.48505827,29.28756263,135.9941136,629,334.7157332,0,4.110120911,1,India
1460,India,SaaS,Series B,90.18592155,84.13776983,4.399718001,159.5386004,693,353.5855469,0,24.70690782,1,India
1461,India,HealthCare,Series A,31.98161612,58.60025098,42.44445084,122.5139299,561,878.2994102,0,-14.3850653,0,India
1467,India,AI/ML,Seed,75.81528233,63.93622186,6.135792312,274.0047368,1405,909.5906057,1,16.00798461,1,India
1469,India,SaaS,Series A,95.89311123,156.2747538,24.43128099,266.9523132,1207,804.9742202,0,27.37159555,1,India
1471,India,AI/ML,Series A,68.59164012,71.16702527,38.50625798,134.6954967,1423,685.348133,0,-8.743210752,0,India
1473,India,AI/ML,Series A,66.68237398,188.2873451,36.38806283,193.8822889,115,540.8614794,0,22.25186226,1,India
1477,India,E-Commerce,Seed,60.41227005,21.42842508,20.14076685,86.34221046,1026,455.2041961,0,-8.802461611,0,India
1487,India,SaaS,Series A,5.312507377,79.27077945,33.19012404,289.7671185,617,511.1725599,0,-4.315557885,0,India
1488,India,SaaS,Series B,22.50848265,85.92104965,39.88597579,250.7540245,347,315.9759398,0,-8.826413301,0,India
1493,India,SaaS,Series B,22.18221135,122.1574258,45.47027408,110.9335864,1212,780.6377415,0,-2.241424973,0,India
1494,India,HealthCare,Series A,97.23216732,184.2009141,45.57427734,255.2712559,346,989.9945664,0,15.53274967,1,India
1498,India,SaaS,Series A,57.7396644,161.8440747,47.93180395,85.86916385,258,952.445223,0,6.907839893,1,India
1506,India,SaaS,Series C,83.39035227,156.50786,44.62961802,232.5788867,1281,542.6630482,1,8.779877403,1,India
1515,India,SaaS,Series C,25.9577673,168.215961,20.89964255,217.2002317,1945,493.0896715,0,29.50516969,1,India
1516,India,HealthCare,Series C,95.53408129,157.4984568,33.74459001,169.8243301,958,462.6110506,0,20.08623523,1,India
1520,India,EdTech,Seed,25.20076882,175.8668784,32.60186305,52.72679167,508,204.6791302,0,21.92589101,1,India
1528,India,HealthCare,Series A,99.83238611,114.9953255,20.37208789,95.57736802,108,864.0361743,0,18.56737642,1,India
1529,India,AI/ML,Seed,69.80156161,85.91290152,40.92293526,33.74950444,1640,846.916032,0,-3.999634922,0,India
1538,India,SaaS,Series A,47.38940063,187.6675388,40.91197034,95.1331633,1716,359.0484491,0,17.98407767,1,India
1540,India,FinTech,Series C,29.59984264,192.2663234,38.5676946,30.97209727,1928,672.9419881,0,20.23404383,1,India
1543,India,FinTech,Series A,99.02086859,87.04470329,2.192125083,211.5478268,451,668.7177383,0,26.54829234,1,India
1547,India,EdTech,Series B,22.54892173,168.564945,36.32776849,187.751197,1524,18.02703322,0,15.436771,1,India
1557,India,FinTech,Seed,22.04969577,108.1348272,15.58129659,25.56025497,1554,329.542244,0,16.9417739,1,India
1558,India,FinTech,Series A,38.05927922,37.00804446,4.063242612,179.9230394,1099,583.578512,0,11.49963789,1,India
1562,India,FinTech,Series C,85.45802753,30.165514,29.33552402,25.07447123,602,398.8457293,0,-10.5135087,0,India
1563,India,SaaS,Series C,22.75527972,144.903822,29.76375602,66.81117348,1805,377.407264,0,15.9705511,1,India
1564,India,HealthCare,Series A,7.412447753,37.76029905,46.434234,7.381562971,1028,737.712548,0,-24.86563003,0,India
1577,India,EdTech,Seed,65.90380117,152.2261743,35.74682158,78.89937482,92,791.8273625,0,14.08416731,1,India
1580,India,SaaS,Series A,84.16763881,164.3972023,23.89084898,278.0938442,1325,724.0547953,0,31.48717272,1,India
1586,India,FinTech,Series C,98.26578246,54.80765077,10.32738735,207.6197285,1173,692.0084716,0,11.23750137,1,India
1587,India,SaaS,Series C,66.87507447,68.7443208,48.71775665,149.8218657,1108,315.9286776,0,-13.93179528,0,India
1588,India,FinTech,Series A,95.69834196,186.1825096,34.69003149,199.8791629,109,737.1406702,0,25.95048323,1,India
1589,India,FinTech,Series C,20.94320168,115.9131026,28.11630596,112.6515517,1690,552.7022807,0,11.06402319,1,India
1590,India,AI/ML,Seed,86.53174578,36.20288252,18.41212103,13.23716619,1208,561.6092074,0,0.247308998,1,India
1591,India,SaaS,Seed,32.81387828,132.9071802,2.31501116,292.3489166,1854,370.7666554,0,36.78887718,1,India
1593,India,AI/ML,Series B,16.61117854,164.7789861,24.99575238,26.6585531,332,220.8438156,0,24.53987838,1,India
1598,India,SaaS,Seed,98.64922376,177.9133594,12.07190415,162.4263423,1884,214.6288227,0,42.12581817,1,India
1599,India,EdTech,Series B,43.10550688,66.30065197,29.41073478,66.43823062,1662,657.1062331,0,-3.274931518,0,India
1600,India,FinTech,Series C,60.80313796,12.879185,45.0269642,46.65704124,1549,927.2873946,0,-27.34012155,0,India
1601,India,HealthCare,Series A,6.399426407,95.45720575,23.71134558,228.8938754,1346,601.714171,1,6.559945462,1,India
1602,India,SaaS,Seed,84.37879794,54.33260216,42.88376946,100.1630016,1271,800.035462,0,-14.05466315,0,India
1603,India,FinTech,Series C,65.16863685,143.1882433,46.37084508,76.99195748,815,976.4898536,0,2.950304525,1,India
1604,India,AI/ML,Series C,40.99799018,191.4427573,4.710462044,222.6741141,917,861.0616088,0,47.79942078,1,India
1605,India,E-Commerce,Series A,2.600784455,138.3493432,4.880997825,222.1402641,1064,560.1145682,0,32.59757099,1,India
1607,India,AI/ML,Series B,2.25312502,90.87829071,29.44631197,262.4076961,139,485.0521269,0,0.633441897,1,India
1611,India,AI/ML,Series C,19.99686742,101.8015686,0.203867466,219.3793573,1058,599.2382807,0,28.79390145,1,India
1614,India,EdTech,Series B,32.02715059,50.99033844,45.86322855,197.799711,1431,8.344050906,0,-22.06849901,0,India
1617,India,EdTech,Seed,66.51475032,93.31524338,11.82019768,166.1326873,158,333.0295059,0,18.57059486,1,India
1618,India,SaaS,Series A,72.39244951,140.362903,49.80802992,63.77209592,1442,844.2638187,0,2.416782796,1,India
1621,India,E-Commerce,Series B,8.789682037,109.6494641,43.49736039,235.118509,1029,6.355112826,0,-4.398967442,0,India
1622,India,FinTech,Series B,43.1890033,176.3887669,33.64645534,197.90175,1755,939.4732693,0,23.36193444,1,India
1629,India,FinTech,Series B,64.65018961,6.635211632,49.12976206,189.5053891,249,979.4659066,1,-31.11668939,0,India
1630,India,E-Commerce,Series A,86.25189406,186.9077208,22.54618146,16.66746515,922,244.4973196,0,35.65282153,1,India
1635,India,EdTech,Series B,61.6990754,26.68681111,10.53831118,240.5550723,1715,448.7816897,0,2.819085524,1,India
1638,India,SaaS,Seed,64.10169419,85.39356314,11.63347985,13.85668038,572,448.0675936,0,17.82373001,1,India
1639,India,EdTech,Series C,88.25116406,82.99661245,20.20518986,96.60834873,485,634.0789828,0,10.79005881,1,India
1641,India,FinTech,Series B,78.08153451,16.91324219,49.36927421,139.7163856,1046,585.8666904,1,-31.54110378,0,India
1643,India,EdTech,Series C,68.14007587,173.9019814,19.45952004,134.3732475,1540,947.6672944,0,34.31229863,1,India
1645,India,FinTech,Seed,39.18750046,117.2440367,17.19750604,120.9914801,764,220.8094715,0,21.58231624,1,India
1651,India,FinTech,Seed,96.76459805,166.2431482,13.38898455,229.4149214,297,509.4859879,0,37.41292245,1,India
1656,India,EdTech,Series B,35.14402824,169.2694096,45.72673966,110.0074486,690,345.4777727,0,11.15985369,1,India
1657,India,HealthCare,Series B,4.455680048,121.6919397,12.76275436,39.73983921,1838,75.4692813,0,22.65628488,1,India
1664,India,E-Commerce,Series A,82.41980869,182.3990221,21.94093251,103.5298289,1857,348.8690939,0,33.76272532,1,India
1665,India,E-Commerce,Series C,22.43256616,165.1746647,30.94661063,46.96588727,1358,142.5166081,0,20.52942562,1,India
1666,India,EdTech,Series A,27.09372214,90.39412726,4.469883582,88.15514021,1794,467.7391117,0,22.30304809,1,India
1667,India,AI/ML,Series C,21.64422649,77.86273991,24.81555252,270.2412348,1300,395.985684,0,2.140384664,1,India
1668,India,HealthCare,Seed,76.74127971,48.3360579,46.54853755,52.020967,1767,971.8742952,0,-17.165265,0,India
1669,India,EdTech,Seed,94.84379081,74.79913686,44.84038781,102.120213,402,989.9187142,0,-10.72994519,0,India
1670,India,SaaS,Series A,71.96688347,22.65375426,16.93530419,142.0688916,1146,413.531733,0,-3.076823712,0,India
1671,India,AI/ML,Series A,88.26520972,194.2355489,26.6152564,254.8984009,1317,153.0400636,0,34.81737151,1,India
1673,India,EdTech,Series B,39.37833016,25.99726564,17.06646242,130.6140413,212,794.5745643,0,-3.84782102,0,India
1677,India,FinTech,Series A,69.85208481,7.582922059,0.391495846,285.0289918,1177,902.3717694,0,7.861133421,1,India
1682,India,SaaS,Series B,48.11335857,116.2488832,14.76276165,248.9415079,62,502.7957932,0,22.71068467,1,India
1683,India,SaaS,Seed,47.60526195,27.98821137,13.88157234,259.8709307,512,230.6140872,0,0.563142119,1,India
1688,India,EdTech,Seed,89.65649192,63.00890251,31.28816113,228.8223417,534,284.763435,0,-0.475486659,0,India
1690,India,AI/ML,Seed,89.15179817,32.31228951,21.61872587,26.70653871,1941,507.5263717,0,-3.965710574,0,India
1694,India,EdTech,Seed,28.59202722,104.2071557,5.61033906,48.77368223,274,591.7018773,0,24.99933558,1,India
1695,India,AI/ML,Series C,91.02667235,49.95544606,23.16176971,91.45876065,501,528.7217419,0,0.482026253,1,India
1697,India,SaaS,Seed,9.088692001,85.0705612,10.33373312,224.3097549,1050,201.1002183,0,17.66197087,1,India
1699,India,AI/ML,Series A,16.41193643,144.9763931,23.10904894,41.65032701,531,694.8291043,1,20.00008903,1,India
1702,India,FinTech,Seed,86.10474715,194.5392344,37.98754404,10.86330078,1584,799.3473003,0,23.3363106,1,India
1704,India,EdTech,Series B,20.96875118,121.8773804,3.694642558,283.8435358,1378,570.2661298,0,30.86377057,1,India
1705,India,SaaS,Series B,31.66747599,73.40246312,17.53920056,118.6499701,1252,79.03556348,0,8.369393472,1,India
1709,India,HealthCare,Seed,57.93614413,93.73805758,22.73669745,68.16198146,43,885.0535782,0,9.860735829,1,India
1719,India,SaaS,Seed,41.77785036,45.92589333,12.19921524,119.434226,1226,326.7940768,0,6.07986867,1,India
1722,India,AI/ML,Series A,68.15671232,62.20687926,22.70135024,199.8384914,646,47.40870068,0,1.362444586,1,India
1723,India,E-Commerce,Series A,76.63570788,145.4878335,1.194128846,252.5114777,796,382.2063966,0,41.81084614,1,India
1727,India,E-Commerce,Series B,17.39638588,144.4323873,38.01332745,50.27912435,350,956.0455433,0,7.511031142,1,India
1729,India,EdTech,Series C,69.64610526,126.0970317,23.70773299,159.0973646,1908,987.7051024,0,19.17986634,1,India
1730,India,FinTech,Seed,91.78751343,132.1938291,14.38253274,194.7493191,1900,533.110291,0,28.19005259,1,India
